"--Ad Unit Name--","--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
CM_gbwa.xyz_Technology_and_Computing_ATF_responsive,2148663,1429933,2075377,96.59,1.95,0.42,594.28
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"10 Aug, 2021",238670,160736,232973,97.61,1.82,0.35,55.89
"09 Aug, 2021",175771,118099,170613,97.07,2.07,0.36,43.04
"08 Aug, 2021",253162,171838,246002,97.17,1.71,0.39,66.16
"07 Aug, 2021",205404,139206,200563,97.64,2.04,0.45,62.75
"06 Aug, 2021",198511,134624,193547,97.50,2.15,0.49,65.34
"05 Aug, 2021",212761,143931,208185,97.85,2.09,0.47,67.8
"04 Aug, 2021",233075,156466,226279,97.08,1.97,0.43,67.06
"03 Aug, 2021",225996,147114,215682,95.44,1.88,0.35,51.55
"02 Aug, 2021",210218,134248,198336,94.35,1.82,0.43,58.14
"01 Aug, 2021",195095,123671,183197,93.90,2.01,0.46,56.55
"
","
"
"
","
"
"--Ad Unit Name--","--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
CM_gbwa.xyz_Technology_and_Computing_BTF_multisize_MBRS,2814597,1941449,2732651,97.09,1.45,0.29,568.64
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"10 Aug, 2021",313699,211005,299937,95.61,1.35,0.36,75.23
"09 Aug, 2021",231238,155754,220364,95.30,1.45,0.34,52.63
"08 Aug, 2021",336030,236297,328064,97.63,1.24,0.27,62.89
"07 Aug, 2021",269252,187749,263376,97.82,1.51,0.28,52.2
"06 Aug, 2021",258757,180423,252706,97.66,1.49,0.30,54.78
"05 Aug, 2021",277759,193115,271668,97.81,1.55,0.29,56.17
"04 Aug, 2021",305977,212123,298262,97.48,1.56,0.27,58.11
"03 Aug, 2021",295118,203870,286816,97.19,1.54,0.26,52.74
"02 Aug, 2021",273503,186718,264838,96.83,1.42,0.29,54.83
"01 Aug, 2021",253264,174395,246620,97.38,1.43,0.28,49.06
"
","
"
"
","
"
