"--Ad Unit Name--","--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
Text,136266,130886,136282,100.01,0.93,0.53,69.2
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"05 Sep, 2021",19084,18327,19085,100.01,1.07,0.67,12.24
"04 Sep, 2021",19747,18934,19751,100.02,1.05,0.52,9.82
"03 Sep, 2021",20500,19767,20499,100.00,1.00,0.53,10.55
"02 Sep, 2021",19822,19087,19827,100.03,0.67,0.42,8.04
"01 Sep, 2021",19586,18763,19588,100.01,0.79,0.56,10.49
"31 Aug, 2021",19129,18406,19132,100.02,0.95,0.51,9.34
"30 Aug, 2021",18398,17602,18400,100.01,0.96,0.50,8.72
"
","
"
"
","
"
"--Ad Unit Name--","--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
Image,38672,37751,38672,100.00,0.95,0.82,30.81
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"05 Sep, 2021",5964,5787,5965,100.02,1.37,1.25,7.24
"04 Sep, 2021",5392,5292,5391,99.98,1.51,1.06,5.61
"03 Sep, 2021",5691,5546,5691,100.00,0.45,0.39,2.16
"02 Sep, 2021",6261,6116,6261,100.00,0.44,0.43,2.64
"01 Sep, 2021",6040,5903,6040,100.00,0.54,0.49,2.9
"31 Aug, 2021",4795,4694,4795,100.00,1.00,1.09,5.13
"30 Aug, 2021",4529,4413,4529,100.00,1.59,1.16,5.13
"
","
"
"
","
"
"--Ad Unit Name--","--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
Matchedcontent,5113,8538,5113,100.00,1.12,0.14,1.17
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"05 Sep, 2021",711,1143,711,100.00,1.40,0.20,0.23
"04 Sep, 2021",710,1153,710,100.00,1.04,0.11,0.13
"03 Sep, 2021",791,1366,791,100.00,1.54,0.20,0.27
"02 Sep, 2021",746,1301,746,100.00,0.77,0.11,0.14
"01 Sep, 2021",740,1260,740,100.00,1.43,0.17,0.21
"31 Aug, 2021",736,1182,736,100.00,0.76,0.08,0.1
"30 Aug, 2021",679,1133,679,100.00,0.88,0.08,0.09
"
","
"
"
","
"
"--Ad Unit Name--","--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
Video,4187,383,4187,100.00,1.04,0.08,0.03
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"05 Sep, 2021",772,59,772,100.00,0.00,0.17,0.01
"04 Sep, 2021",610,39,610,100.00,0.00,0.00,0
"03 Sep, 2021",415,39,415,100.00,0.00,0.00,0
"02 Sep, 2021",646,72,646,100.00,2.78,0.00,0
"01 Sep, 2021",848,89,848,100.00,1.12,0.00,0
"31 Aug, 2021",303,33,303,100.00,0.00,0.30,0.01
"30 Aug, 2021",593,52,593,100.00,1.92,0.19,0.01
"
","
"
"
","
"
"--Ad Unit Name--","--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
Unmatchedadrequests,460167,0,0,0,0,0,0
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"05 Sep, 2021",60210,0,0,0,0,0,0
"04 Sep, 2021",61186,0,0,0,0,0,0
"03 Sep, 2021",67556,0,0,0,0,0,0
"02 Sep, 2021",69961,0,0,0,0,0,0
"01 Sep, 2021",72047,0,0,0,0,0,0
"31 Aug, 2021",69706,0,0,0,0,0,0
"30 Aug, 2021",59501,0,0,0,0,0,0
"
","
"
"
","
"
"--Ad Unit Name--","--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
Richmedia,46,44,46,100.00,0.00,0.00,0
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"05 Sep, 2021",7,5,7,100.00,0.00,0.00,0
"04 Sep, 2021",3,3,3,100.00,0.00,0.00,0
"03 Sep, 2021",5,5,5,100.00,0.00,0.00,0
"02 Sep, 2021",4,4,4,100.00,0.00,0.00,0
"01 Sep, 2021",8,8,8,100.00,0.00,0.00,0
"31 Aug, 2021",12,12,12,100.00,0.00,0.00,0
"30 Aug, 2021",7,7,7,100.00,0.00,0.00,0
"
","
"
"
","
"
