"--Ad Unit Name--","--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
CM_Live_Football_Tv_InApp_Sports_interstitial,10436,2700,10415,99.80,9.52,7.20,19.45
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"15 Aug, 2021",824,213,824,100.00,12.21,7.65,1.63
"14 Aug, 2021",1900,474,1897,99.84,6.33,8.31,3.94
"13 Aug, 2021",1099,277,1099,100.00,10.11,5.56,1.54
"12 Aug, 2021",209,43,207,99.04,4.65,9.53,0.41
"11 Aug, 2021",769,180,767,99.74,13.89,7.11,1.28
"10 Aug, 2021",295,79,295,100.00,8.86,10.38,0.82
"09 Aug, 2021",386,87,384,99.48,11.49,9.89,0.86
"08 Aug, 2021",1878,527,1878,100.00,7.97,6.47,3.41
"07 Aug, 2021",2230,603,2220,99.55,11.11,5.66,3.41
"06 Aug, 2021",616,154,614,99.68,9.74,8.31,1.28
"05 Aug, 2021",230,63,230,100.00,7.94,13.81,0.87
"
","
"
"
","
"
"--Ad Unit Name--","--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
CM_Live_Football_Tv_InApp_Sports_Native,7847,5526,7834,99.83,6.01,2.86,15.8
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"15 Aug, 2021",635,443,635,100.00,7,2.87,1.27
"14 Aug, 2021",1467,1049,1465,99.86,7.63,2.85,2.99
"13 Aug, 2021",833,571,833,100.00,6.13,2.38,1.36
"12 Aug, 2021",163,95,161,98.77,5.26,3.26,0.31
"11 Aug, 2021",591,399,590,99.83,6.77,2.66,1.06
"10 Aug, 2021",224,155,224,100.00,5.81,3.42,0.53
