"--Ad Unit Name--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
CM_Live_Football_Tv_InApp_Sports_interstitial,5635,1513,26.85,99.75,9.65,7.04,10.65
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"10 Aug, 2021",295,79,26.78,100.00,8.86,10.38,0.82
"09 Aug, 2021",386,87,22.54,99.48,11.49,9.89,0.86
"08 Aug, 2021",1878,527,28.06,100.00,7.97,6.47,3.41
"07 Aug, 2021",2230,603,27.04,99.55,11.11,5.66,3.41
"06 Aug, 2021",616,154,25.00,99.68,9.74,8.31,1.28
"05 Aug, 2021",230,63,27.39,100.00,7.94,13.81,0.87
"
","
"
"
","
"
"--Ad Unit Name--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
CM_Live_Football_Tv_InApp_Sports_Native,4158,2969,71.40,99.81,5.19,2.97,8.81
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"10 Aug, 2021",224,155,69.20,100.00,5.81,3.42,0.53
"09 Aug, 2021",287,205,71.43,99.65,5.37,5.12,1.05
"08 Aug, 2021",1384,1020,73.70,100.00,4.9,2.93,2.99
"07 Aug, 2021",1623,1144,70.49,99.63,5.24,2.46,2.81
"06 Aug, 2021",464,324,69.83,99.78,5.86,2.75,0.89
"05 Aug, 2021",176,121,68.75,100.00,4.13,4.46,0.54
"
","
"
"
","
"
"--Ad Unit Name--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
CM_Live_Football_Tv_InApp_Sports_Standard_Banner,5426,4919,90.66,99.08,1.73,0.89,4.39
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"10 Aug, 2021",240,212,88.33,100.00,2.36,0.85,0.18
"09 Aug, 2021",340,308,90.59,96.76,1.3,0.84,0.26
"08 Aug, 2021",1981,1824,92.07,100.00,1.59,0.86,1.56
"07 Aug, 2021",2094,1883,89.92,98.66,1.27,0.84,1.59
"06 Aug, 2021",545,486,89.17,97.98,3.09,1.01,0.49
"05 Aug, 2021",226,206,91.15,100.00,3.88,1.50,0.31
"
","
"
"
","
"
"--Ad Unit Name--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
CM_Samsung_galaxy__InApp_Technology_and_Computing_interstitial,2855,1021,35.76,100.00,7.15,4.05,4.14
"
","
"
